cod poblacion,poblacion,cod provincia,provincia
39,Vejer de la Frontera,11,Cádiz
23,Medina-Sidonia,11,Cádiz
1,Alcalá de los Gazules,11,Cádiz
901,Benalup-Casas Viejas,11,Cádiz
4,Algeciras,11,Cádiz
4,Algeciras,11,Cádiz
4,Algeciras,11,Cádiz
4,Algeciras,11,Cádiz
4,Algeciras,11,Cádiz
4,Algeciras,11,Cádiz
4,Algeciras,11,Cádiz
29,Puerto Serrano,11,Cádiz
22,La Línea de la Concepción,11,Cádiz
33,San Roque,11,Cádiz
32,Sanlúcar de Barrameda,11,Cádiz
33,San Roque,11,Cádiz
33,San Roque,11,Cádiz
33,San Roque,11,Cádiz
33,San Roque,11,Cádiz
21,Jimena de la Frontera,11,Cádiz
21,Jimena de la Frontera,11,Cádiz
21,Jimena de la Frontera,11,Cádiz
21,Jimena de la Frontera,11,Cádiz
13,Castellar de la Frontera,11,Cádiz
33,San Roque,11,Cádiz
33,San Roque,11,Cádiz
33,San Roque,11,Cádiz
32,Sanlúcar de Barrameda,11,Cádiz
8,Los Barrios,11,Cádiz
8,Los Barrios,11,Cádiz
35,Tarifa,11,Cádiz
4,Algeciras,11,Cádiz
35,Tarifa,11,Cádiz
35,Tarifa,11,Cádiz
4,Algeciras,11,Cádiz
35,Tarifa,11,Cádiz
7,Barbate,11,Cádiz
35,Tarifa,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
27,El Puerto de Santa María,11,Cádiz
28,Puerto Real,11,Cádiz
28,Puerto Real,11,Cádiz
28,Puerto Real,11,Cádiz
30,Rota,11,Cádiz
32,Sanlúcar de Barrameda,11,Cádiz
32,Sanlúcar de Barrameda,11,Cádiz
16,Chipiona,11,Cádiz
37,Trebujena,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
902,San José del Valle,11,Cádiz
902,San José del Valle,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
20,Jerez de la Frontera,11,Cádiz
38,Ubrique,11,Cádiz
19,Grazalema,11,Cádiz
40,Villaluenga del Rosario,11,Cádiz
9,Benaocaz,11,Cádiz
6,Arcos de la Frontera,11,Cádiz
6,Arcos de la Frontera,11,Cádiz
6,Arcos de la Frontera,11,Cádiz
3,Algar,11,Cádiz
10,Bornos,11,Cádiz
17,Espera,11,Cádiz
10,Bornos,11,Cádiz
41,Villamartín,11,Cádiz
29,Puerto Serrano,11,Cádiz
26,Prado del Rey,11,Cádiz
11,El Bosque,11,Cádiz
19,Grazalema,11,Cádiz
5,Algodonales,11,Cádiz
18,El Gastor,11,Cádiz
42,Zahara,11,Cádiz
5,Algodonales,11,Cádiz
24,Olvera,11,Cádiz
36,Torre Alháquime,11,Cádiz
34,Setenil de las Bodegas,11,Cádiz
2,Alcalá del Valle,11,Cádiz
40,Castellón de la Plana/Castelló de la Plana,12,Castellón/Castelló
40,Castellón de la Plana/Castelló de la Plana,12,Castellón/Castelló
40,Castellón de la Plana/Castelló de la Plana,12,Castellón/Castelló
40,Castellón de la Plana/Castelló de la Plana,12,Castellón/Castelló
40,Castellón de la Plana/Castelló de la Plana,12,Castellón/Castelló
40,Castellón de la Plana/Castelló de la Plana,12,Castellón/Castelló
40,Castellón de la Plana/Castelló de la Plana,12,Castellón/Castelló
5,l'Alcora,12,Castellón/Castelló
122,Useras/les Useres,12,Castellón/Castelló
49,Costur,12,Castellón/Castelló
5,l'Alcora,12,Castellón/Castelló
72,Llucena/Lucena del Cid,12,Castellón/Castelló
5,l'Alcora,12,Castellón/Castelló
60,Figueroles,12,Castellón/Castelló
122,Useras/les Useres,12,Castellón/Castelló
73,Ludiente,12,Castellón/Castelló
41,Castillo de Villamalefa,12,Castellón/Castelló
130,Villahermosa del Río,12,Castellón/Castelló
142,Zucaina,12,Castellón/Castelló
48,Cortes de Arenoso,12,Castellón/Castelló
48,Cortes de Arenoso,12,Castellón/Castelló
902,Sant Joan de Moró,12,Castellón/Castelló
122,Useras/les Useres,12,Castellón/Castelló
1,Atzeneta del Maestrat,12,Castellón/Castelló
1,Atzeneta del Maestrat,12,Castellón/Castelló
25,Benafigos,12,Castellón/Castelló
55,Chodos/Xodos,12,Castellón/Castelló
139,Vistabella del Maestrat,12,Castellón/Castelló
67,Geldo,12,Castellón/Castelló
3,Albocàsser,12,Castellón/Castelló
129,Villafranca del Cid/Vilafranca,12,Castellón/Castelló
38,Castellfort,12,Castellón/Castelló
26,Benassal,12,Castellón/Castelló
119,la Torre d'En Besora,12,Castellón/Castelló
134,Vilar de Canes,12,Castellón/Castelló
51,Culla,12,Castellón/Castelló
105,Sierra Engarcerán,12,Castellón/Castelló
14,Ares del Maestrat,12,Castellón/Castelló
105,Sierra Engarcerán,12,Castellón/Castelló
100,Sant Mateu,12,Castellón/Castelló
111,Tírig,12,Castellón/Castelló
33,Cabanes,12,Castellón/Castelló
29,Benlloch,12,Castellón/Castelló
105,Sierra Engarcerán,12,Castellón/Castelló
132,Vilanova d'Alcolea,12,Castellón/Castelló
103,la Serratella,12,Castellón/Castelló
120,la Torre d'en Doménec,12,Castellón/Castelló
50,les Coves de Vinromà,12,Castellón/Castelló
98,la Salzadella,12,Castellón/Castelló
31,Borriol,12,Castellón/Castelló
94,la Pobla Tornesa,12,Castellón/Castelló
128,Vilafamés,12,Castellón/Castelló
124,Vall d'Alba,12,Castellón/Castelló
105,Sierra Engarcerán,12,Castellón/Castelló
124,Vall d'Alba,12,Castellón/Castelló
84,Onda,12,Castellón/Castelló
95,Ribesalbes,12,Castellón/Castelló
84,Onda,12,Castellón/Castelló
109,Tales,12,Castellón/Castelló
6,Alcudia de Veo,12,Castellón/Castelló
2,Aín,12,Castellón/Castelló
108,Sueras/Suera,12,Castellón/Castelló
17,Ayódar,12,Castellón/Castelló
131,Villamalur,12,Castellón/Castelló
64,Fuentes de Ayódar,12,Castellón/Castelló
116,Torralba del Pinar,12,Castellón/Castelló
59,Fanzara,12,Castellón/Castelló
113,Toga,12,Castellón/Castelló
15,Argelita,12,Castellón/Castelló
58,Espadilla,12,Castellón/Castelló
123,Vallat,12,Castellón/Castelló
46,Cirat,12,Castellón/Castelló
13,Arañuel,12,Castellón/Castelló
118,Torrechiva,12,Castellón/Castelló
46,Cirat,12,Castellón/Castelló
80,Morella,12,Castellón/Castelló
61,Forcall,12,Castellón/Castelló
141,Zorita del Maestrazgo,12,Castellón/Castelló
87,Palanques,12,Castellón/Castelló
137,Villores,12,Castellón/Castelló
75,la Mata de Morella,12,Castellón/Castelló
83,Olocau del Rey,12,Castellón/Castelló
112,Todolella,12,Castellón/Castelló
127,Vallibona,12,Castellón/Castelló
68,Herbés,12,Castellón/Castelló
91,Portell de Morella,12,Castellón/Castelló
45,Cinctorres,12,Castellón/Castelló
37,Castell de Cabres,12,Castellón/Castelló
99,Sant Jordi/San Jorge,12,Castellón/Castelló
101,San Rafael del Río,12,Castellón/Castelló
121,Traiguera,12,Castellón/Castelló
70,la Jana,12,Castellón/Castelló
36,Canet lo Roig,12,Castellón/Castelló
52,Xert,12,Castellón/Castelló
52,Xert,12,Castellón/Castelló
104,Segorbe,12,Castellón/Castelló
12,Altura,12,Castellón/Castelló
104,Segorbe,12,Castellón/Castelló
67,Geldo,12,Castellón/Castelló
39,Castellnovo,12,Castellón/Castelló
10,Almedíjar,12,Castellón/Castelló
125,Vall de Almonacid,12,Castellón/Castelló
104,Segorbe,12,Castellón/Castelló
8,Algimia de Almonacid,12,Castellón/Castelló
65,Gaibiel,12,Castellón/Castelló
76,Matet,12,Castellón/Castelló
20,Barracas,12,Castellón/Castelló
63,Fuente la Reina,12,Castellón/Castelló
92,Puebla de Arenoso,12,Castellón/Castelló
133,Villanueva de Viver,12,Castellón/Castelló
115,El Toro,12,Castellón/Castelló
90,Pina de Montalgrao,12,Castellón/Castelló
22,Bejís,12,Castellón/Castelló
114,Torás,12,Castellón/Castelló
43,Caudiel,12,Castellón/Castelló
78,Montán,12,Castellón/Castelló
79,Montanejos,12,Castellón/Castelló
69,Higueras,12,Castellón/Castelló
24,Benafer,12,Castellón/Castelló
88,Pavías,12,Castellón/Castelló
71,Jérica,12,Castellón/Castelló
140,Viver,12,Castellón/Castelló
140,Viver,12,Castellón/Castelló
110,Teresa,12,Castellón/Castelló
97,Sacañet,12,Castellón/Castelló
81,Navajas,12,Castellón/Castelló
106,Soneja,12,Castellón/Castelló
107,Sot de Ferrer,12,Castellón/Castelló
18,Azuébar,12,Castellón/Castelló
56,Chóvar,12,Castellón/Castelló
138,Vinaròs,12,Castellón/Castelló
101,San Rafael del Río,12,Castellón/Castelló
96,Rossell,12,Castellón/Castelló
96,Rossell,12,Castellón/Castelló
42,Catí,12,Castellón/Castelló
82,Nules,12,Castellón/Castelló
136,la Vilavella,12,Castellón/Castelló
16,Artana,12,Castellón/Castelló
57,Eslida,12,Castellón/Castelló
82,Nules,12,Castellón/Castelló
32,Borriana/Burriana,12,Castellón/Castelló
27,Benicarló,12,Castellón/Castelló
901,les Alqueries/Alquerías del Niño Perdido,12,Castellón/Castelló
135,Vila-real,12,Castellón/Castelló
21,Betxí,12,Castellón/Castelló
9,Almassora,12,Castellón/Castelló
40,Castellón de la Plana/Castelló de la Plana,12,Castellón/Castelló
28,Benicasim/Benicàssim,12,Castellón/Castelló
4,Alcalà de Xivert,12,Castellón/Castelló
44,Cervera del Maestre,12,Castellón/Castelló
4,Alcalà de Xivert,12,Castellón/Castelló
27,Benicarló,12,Castellón/Castelló
34,Càlig,12,Castellón/Castelló
11,Almenara,12,Castellón/Castelló
74,la Llosa,12,Castellón/Castelló
53,Chilches/Xilxes,12,Castellón/Castelló
77,Moncofa,12,Castellón/Castelló
85,Oropesa del Mar/Orpesa,12,Castellón/Castelló
33,Cabanes,12,Castellón/Castelló
117,Torreblanca,12,Castellón/Castelló
102,Santa Magdalena de Pulpis,12,Castellón/Castelló
89,Peníscola/Peñíscola,12,Castellón/Castelló
93,la Pobla de Benifassà,12,Castellón/Castelló
96,Rossell,12,Castellón/Castelló
126,la Vall d'Uixó,12,Castellón/Castelló
7,Alfondeguilla,12,Castellón/Castelló
53,Chilches/Xilxes,12,Castellón/Castelló
34,Ciudad Real,13,Ciudad Real
34,Ciudad Real,13,Ciudad Real
34,Ciudad Real,13,Ciudad Real
34,Ciudad Real,13,Ciudad Real
34,Ciudad Real,13,Ciudad Real
34,Ciudad Real,13,Ciudad Real
63,Piedrabuena,13,Ciudad Real
7,Alcolea de Calatrava,13,Ciudad Real
51,Luciana,13,Ciudad Real
68,Puebla de Don Rodrigo,13,Ciudad Real
49,Horcajo de los Montes,13,Ciudad Real
901,El Robledo,13,Ciudad Real
6,Alcoba,13,Ciudad Real
6,Alcoba,13,Ciudad Real
17,Anchuras,13,Ciudad Real
17,Anchuras,13,Ciudad Real
65,Porzuna,13,Ciudad Real
65,Porzuna,13,Ciudad Real
65,Porzuna,13,Ciudad Real
42,Fuencaliente,13,Ciudad Real
40,Fernán Caballero,13,Ciudad Real
31,Carrión de Calatrava,13,Ciudad Real
83,Torralba de Calatrava,13,Ciudad Real
56,Miguelturra,13,Ciudad Real
66,Pozuelo de Calatrava,13,Ciudad Real
1,Abenójar,13,Ciudad Real
15,Almodóvar del Campo,13,Ciudad Real
35,Corral de Calatrava,13,Ciudad Real
56,Miguelturra,13,Ciudad Real
30,Caracuel de Calatrava,13,Ciudad Real
67,Los Pozuelos de Calatrava,13,Ciudad Real
25,Cabezarados,13,Ciudad Real
15,Almodóvar del Campo,13,Ciudad Real
21,Arroba de los Montes,13,Ciudad Real
59,Navalpino,13,Ciudad Real
41,Fontanarejo,13,Ciudad Real
65,Porzuna,13,Ciudad Real
52,Malagón,13,Ciudad Real
72,Retuerta del Bullaque,13,Ciudad Real
60,Navas de Estena,13,Ciudad Real
64,Poblete,13,Ciudad Real
34,Ciudad Real,13,Ciudad Real
63,Piedrabuena,13,Ciudad Real
62,Picón,13,Ciudad Real
34,Ciudad Real,13,Ciudad Real
34,Ciudad Real,13,Ciudad Real
53,Manzanares,13,Ciudad Real
97,Villarta de San Juan,13,Ciudad Real
904,Llanos del Caudillo,13,Ciudad Real
54,Membrilla,13,Ciudad Real
79,La Solana,13,Ciudad Real
74,San Carlos del Valle,13,Ciudad Real
10,Alhambra,13,Ciudad Real
902,Ruidera,13,Ciudad Real
39,Daimiel,13,Ciudad Real
23,Bolaños de Calatrava,13,Ciudad Real
13,Almagro,13,Ciudad Real
13,Almagro,13,Ciudad Real
88,Valenzuela de Calatrava,13,Ciudad Real
5,Alcázar de San Juan,13,Ciudad Real
87,Valdepeñas,13,Ciudad Real
87,Valdepeñas,13,Ciudad Real
93,Villanueva de los Infantes,13,Ciudad Real
57,Montiel,13,Ciudad Real
76,Santa Cruz de los Cáñamos,13,Ciudad Real
14,Almedina,13,Ciudad Real
32,Carrizosa,13,Ciudad Real
92,Villanueva de la Fuente,13,Ciudad Real
89,Villahermosa,13,Ciudad Real
89,Villahermosa,13,Ciudad Real
43,Fuenllana,13,Ciudad Real
4,Albaladejo,13,Ciudad Real
81,Terrinches,13,Ciudad Real
69,Puebla del Príncipe,13,Ciudad Real
90,Villamanrique,13,Ciudad Real
84,Torre de Juan Abad,13,Ciudad Real
37,Cózar,13,Ciudad Real
58,Moral de Calatrava,13,Ciudad Real
45,Granátula de Calatrava,13,Ciudad Real
27,Calzada de Calatrava,13,Ciudad Real
94,Villanueva de San Carlos,13,Ciudad Real
9,Aldea del Rey,13,Ciudad Real
10,Alhambra,13,Ciudad Real
8,Alcubillas,13,Ciudad Real
11,Almadén,13,Ciudad Real
2,Agudo,13,Ciudad Real
86,Valdemanco del Esteras,13,Ciudad Real
38,Chillón,13,Ciudad Real
3,Alamillo,13,Ciudad Real
73,Saceruela,13,Ciudad Real
12,Almadenejos,13,Ciudad Real
15,Almodóvar del Campo,13,Ciudad Real
52,Malagón,13,Ciudad Real
36,Los Cortijos,13,Ciudad Real
44,Fuente el Fresno,13,Ciudad Real
52,Malagón,13,Ciudad Real
52,Malagón,13,Ciudad Real
29,Cañada de Calatrava,13,Ciudad Real
95,Villar del Pozo,13,Ciudad Real
22,Ballesteros de Calatrava,13,Ciudad Real
20,Argamasilla de Calatrava,13,Ciudad Real
24,Brazatortas,13,Ciudad Real
24,Brazatortas,13,Ciudad Real
15,Almodóvar del Campo,13,Ciudad Real
15,Almodóvar del Campo,13,Ciudad Real
15,Almodóvar del Campo,13,Ciudad Real
15,Almodóvar del Campo,13,Ciudad Real
1,Abenójar,13,Ciudad Real
12,Almadenejos,13,Ciudad Real
46,Guadalmez,13,Ciudad Real
46,Guadalmez,13,Ciudad Real
71,Puertollano,13,Ciudad Real
15,Almodóvar del Campo,13,Ciudad Real
48,Hinojosas de Calatrava,13,Ciudad Real
26,Cabezarrubias del Puerto,13,Ciudad Real
55,Mestanza,13,Ciudad Real
80,Solana del Pino,13,Ciudad Real
55,Mestanza,13,Ciudad Real
91,Villamayor de Calatrava,13,Ciudad Real
15,Almodóvar del Campo,13,Ciudad Real
71,Puertollano,13,Ciudad Real
15,Almodóvar del Campo,13,Ciudad Real
5,Alcázar de San Juan,13,Ciudad Real
28,Campo de Criptana,13,Ciudad Real
903,Arenales de San Gregorio,13,Ciudad Real
61,Pedro Muñoz,13,Ciudad Real
82,Tomelloso,13,Ciudad Real
78,Socuéllamos,13,Ciudad Real
47,Herencia,13,Ciudad Real
15,Almodóvar del Campo,13,Ciudad Real
70,Puerto Lápice,13,Ciudad Real
50,Las Labores,13,Ciudad Real
96,Villarrubia de los Ojos,13,Ciudad Real
18,Arenas de San Juan,13,Ciudad Real
44,Fuente el Fresno,13,Ciudad Real
5,Alcázar de San Juan,13,Ciudad Real
82,Tomelloso,13,Ciudad Real
19,Argamasilla de Alba,13,Ciudad Real
5,Alcázar de San Juan,13,Ciudad Real
77,Santa Cruz de Mudela,13,Ciudad Real
98,Viso del Marqués,13,Ciudad Real
27,Calzada de Calatrava,13,Ciudad Real
98,Viso del Marqués,13,Ciudad Real
85,Torrenueva,13,Ciudad Real
33,Castellar de Santiago,13,Ciudad Real
16,Almuradiel,13,Ciudad Real
16,Almuradiel,13,Ciudad Real
98,Viso del Marqués,13,Ciudad Real
98,Viso del Marqués,13,Ciudad Real
75,San Lorenzo de Calatrava,13,Ciudad Real
27,Calzada de Calatrava,13,Ciudad Real
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
16,Cardeña,14,Córdoba
67,Villafranca de Córdoba,14,Córdoba
17,La Carlota,14,Córdoba
30,Fuente Palmera,14,Córdoba
17,La Carlota,14,Córdoba
30,Fuente Palmera,14,Córdoba
30,Fuente Palmera,14,Córdoba
18,El Carpio,14,Córdoba
30,Fuente Palmera,14,Córdoba
30,Fuente Palmera,14,Córdoba
30,Fuente Palmera,14,Córdoba
36,Hornachuelos,14,Córdoba
33,Guadalcázar,14,Córdoba
65,La Victoria,14,Córdoba
59,San Sebastián de los Ballesteros,14,Córdoba
21,Córdoba,14,Córdoba
17,La Carlota,14,Córdoba
21,Córdoba,14,Córdoba
17,La Carlota,14,Córdoba
21,Córdoba,14,Córdoba
38,Lucena,14,Córdoba
52,Peñarroya-Pueblonuevo,14,Córdoba
64,Valsequillo,14,Córdoba
32,La Granjuela,14,Córdoba
11,Los Blázquez,14,Córdoba
36,Hornachuelos,14,Córdoba
9,Belmez,14,Córdoba
29,Fuente Obejuna,14,Córdoba
26,Espiel,14,Córdoba
68,Villaharta,14,Córdoba
30,Fuente Palmera,14,Córdoba
26,Espiel,14,Córdoba
71,Villanueva del Rey,14,Córdoba
9,Belmez,14,Córdoba
9,Belmez,14,Córdoba
29,Fuente Obejuna,14,Córdoba
9,Belmez,14,Córdoba
29,Fuente Obejuna,14,Córdoba
70,Villanueva del Duque,14,Córdoba
28,Fuente la Lancha,14,Córdoba
35,Hinojosa del Duque,14,Córdoba
21,Córdoba,14,Córdoba
8,Belalcázar,14,Córdoba
29,Fuente Obejuna,14,Córdoba
29,Fuente Obejuna,14,Córdoba
29,Fuente Obejuna,14,Córdoba
29,Fuente Obejuna,14,Córdoba
73,Villaviciosa de Córdoba,14,Córdoba
47,Obejo,14,Córdoba
26,Espiel,14,Córdoba
73,Villaviciosa de Córdoba,14,Córdoba
47,Obejo,14,Córdoba
21,Córdoba,14,Córdoba
47,Obejo,14,Córdoba
21,Córdoba,14,Córdoba
54,Pozoblanco,14,Córdoba
62,Torrecampo,14,Córdoba
51,Pedroche,14,Córdoba
34,El Guijo,14,Córdoba
67,Villafranca de Córdoba,14,Córdoba
1,Adamuz,14,Córdoba
1,Adamuz,14,Córdoba
69,Villanueva de Córdoba,14,Córdoba
16,Cardeña,14,Córdoba
9,Belmez,14,Córdoba
16,Cardeña,14,Córdoba
16,Cardeña,14,Córdoba
16,Cardeña,14,Córdoba
20,Conquista,14,Córdoba
15,Almodóvar del Campo,13,Ciudad Real
6,Añora,14,Córdoba
23,Dos Torres,14,Córdoba
74,El Viso,14,Córdoba
73,Villaviciosa de Córdoba,14,Córdoba
3,Alcaracejos,14,Córdoba
72,Villaralto,14,Córdoba
61,Santa Eufemia,14,Córdoba
56,Puente Genil,14,Córdoba
45,Moriles,14,Córdoba
38,Lucena,14,Córdoba
56,Puente Genil,14,Córdoba
41,Montemayor,14,Córdoba
27,Fernán-Núñez,14,Córdoba
41,Montemayor,14,Córdoba
57,La Rambla,14,Córdoba
60,Santaella,14,Córdoba
60,Santaella,14,Córdoba
40,Montalbán de Córdoba,14,Córdoba
60,Santaella,14,Córdoba
42,Montilla,14,Córdoba
6,Añora,14,Córdoba
43,Montoro,14,Córdoba
1,Adamuz,14,Córdoba
21,Córdoba,14,Córdoba
18,El Carpio,14,Córdoba
50,Pedro Abad,14,Córdoba
66,Villa del Río,14,Córdoba
12,Bujalance,14,Córdoba
12,Bujalance,14,Córdoba
12,Bujalance,14,Córdoba
14,Cañete de las Torres,14,Córdoba
63,Valenzuela,14,Córdoba
49,Palma del Río,14,Córdoba
36,Hornachuelos,14,Córdoba
49,Palma del Río,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
5,Almodóvar del Río,14,Córdoba
5,Almodóvar del Río,14,Córdoba
49,Palma del Río,14,Córdoba
53,Posadas,14,Córdoba
53,Posadas,14,Córdoba
36,Hornachuelos,14,Córdoba
49,Palma del Río,14,Córdoba
39,Luque,14,Córdoba
55,Priego de Córdoba,14,Córdoba
15,Carcabuey,14,Córdoba
55,Priego de Córdoba,14,Córdoba
13,Cabra,14,Córdoba
15,Carcabuey,14,Córdoba
4,Almedinilla,14,Córdoba
4,Almedinilla,14,Córdoba
55,Priego de Córdoba,14,Córdoba
55,Priego de Córdoba,14,Córdoba
31,Fuente-Tójar,14,Córdoba
15,Carcabuey,14,Córdoba
55,Priego de Córdoba,14,Córdoba
55,Priego de Córdoba,14,Córdoba
21,Córdoba,14,Córdoba
25,Espejo,14,Córdoba
19,Castro del Río,14,Córdoba
7,Baena,14,Córdoba
38,Lucena,14,Córdoba
46,Nueva Carteya,14,Córdoba
19,Castro del Río,14,Córdoba
46,Nueva Carteya,14,Córdoba
19,Castro del Río,14,Córdoba
7,Baena,14,Córdoba
22,Doña Mencía,14,Córdoba
75,Zuheros,14,Córdoba
39,Luque,14,Córdoba
39,Luque,14,Córdoba
38,Lucena,14,Córdoba
10,Benamejí,14,Córdoba
38,Lucena,14,Córdoba
21,Córdoba,14,Córdoba
38,Lucena,14,Córdoba
24,Encinas Reales,14,Córdoba
48,Palenciana,14,Córdoba
10,Benamejí,14,Córdoba
2,Aguilar de la Frontera,14,Córdoba
44,Monturque,14,Córdoba
13,Cabra,14,Córdoba
13,Cabra,14,Córdoba
66,Villa del Río,14,Córdoba
61,Santa Eufemia,14,Córdoba
13,Cabra,14,Córdoba
58,Rute,14,Córdoba
7,Baena,14,Córdoba
36,Hornachuelos,14,Córdoba
58,Rute,14,Córdoba
37,Iznájar,14,Córdoba
37,Iznájar,14,Córdoba
37,Iznájar,14,Córdoba
30,A Coruña,15,A Coruña
30,A Coruña,15,A Coruña
30,A Coruña,15,A Coruña
30,A Coruña,15,A Coruña
30,A Coruña,15,A Coruña
30,A Coruña,15,A Coruña
30,A Coruña,15,A Coruña
30,A Coruña,15,A Coruña
5,Arteixo,15,A Coruña
30,A Coruña,15,A Coruña
30,A Coruña,15,A Coruña
30,A Coruña,15,A Coruña
19,Carballo,15,A Coruña
19,Carballo,15,A Coruña
41,A Laracha,15,A Coruña
19,Carballo,15,A Coruña
19,Carballo,15,A Coruña
19,Carballo,15,A Coruña
19,Carballo,15,A Coruña
19,Carballo,15,A Coruña
14,Cabana de Bergantiños,15,A Coruña
68,Ponteceso,15,A Coruña
43,Malpica de Bergantiños,15,A Coruña
43,Malpica de Bergantiños,15,A Coruña
43,Malpica de Bergantiños,15,A Coruña
68,Ponteceso,15,A Coruña
14,Cabana de Bergantiños,15,A Coruña
14,Cabana de Bergantiños,15,A Coruña
40,Laxe,15,A Coruña
40,Laxe,15,A Coruña
14,Cabana de Bergantiños,15,A Coruña
92,Vimianzo,15,A Coruña
16,Camariñas,15,A Coruña
16,Camariñas,15,A Coruña
16,Camariñas,15,A Coruña
52,Muxía,15,A Coruña
52,Muxía,15,A Coruña
92,Vimianzo,15,A Coruña
52,Muxía,15,A Coruña
92,Vimianzo,15,A Coruña
92,Vimianzo,15,A Coruña
92,Vimianzo,15,A Coruña
28,Corcubión,15,A Coruña
28,Corcubión,15,A Coruña
23,Cee,15,A Coruña
31,Culleredo,15,A Coruña
5,Arteixo,15,A Coruña
5,Arteixo,15,A Coruña
5,Arteixo,15,A Coruña
5,Arteixo,15,A Coruña
41,A Laracha,15,A Coruña
41,A Laracha,15,A Coruña
29,Coristanco,15,A Coruña
29,Coristanco,15,A Coruña
14,Cabana de Bergantiños,15,A Coruña
93,Zas,15,A Coruña
92,Vimianzo,15,A Coruña
34,Dumbría,15,A Coruña
34,Dumbría,15,A Coruña
37,Fisterra,15,A Coruña
37,Fisterra,15,A Coruña
37,Fisterra,15,A Coruña
75,Sada,15,A Coruña
8,Bergondo,15,A Coruña
8,Bergondo,15,A Coruña
8,Bergondo,15,A Coruña
75,Sada,15,A Coruña
75,Sada,15,A Coruña
30,A Coruña,15,A Coruña
58,Oleiros,15,A Coruña
58,Oleiros,15,A Coruña
58,Oleiros,15,A Coruña
31,Culleredo,15,A Coruña
21,Carral,15,A Coruña
58,Oleiros,15,A Coruña
58,Oleiros,15,A Coruña
58,Oleiros,15,A Coruña
58,Oleiros,15,A Coruña
31,Culleredo,15,A Coruña
17,Cambre,15,A Coruña
21,Carral,15,A Coruña
21,Carral,15,A Coruña
21,Carral,15,A Coruña
24,Cerceda,15,A Coruña
24,Cerceda,15,A Coruña
24,Cerceda,15,A Coruña
24,Cerceda,15,A Coruña
31,Culleredo,15,A Coruña
30,A Coruña,15,A Coruña
30,A Coruña,15,A Coruña
30,A Coruña,15,A Coruña
31,Culleredo,15,A Coruña
31,Culleredo,15,A Coruña
57,Noia,15,A Coruña
30,Murcia,30,Murcia
57,Noia,15,A Coruña
57,Noia,15,A Coruña
42,Lousame,15,A Coruña
57,Noia,15,A Coruña
42,Lousame,15,A Coruña
42,Lousame,15,A Coruña
42,Lousame,15,A Coruña
57,Noia,15,A Coruña
42,Lousame,15,A Coruña
71,Porto do Son,15,A Coruña
2,Ames,15,A Coruña
2,Ames,15,A Coruña
2,Ames,15,A Coruña
62,Outes,15,A Coruña
62,Outes,15,A Coruña
62,Outes,15,A Coruña
62,Outes,15,A Coruña
53,Muros,15,A Coruña
53,Muros,15,A Coruña
45,Mazaricos,15,A Coruña
45,Mazaricos,15,A Coruña
53,Muros,15,A Coruña
23,Cee,15,A Coruña
13,Brión,15,A Coruña
74,Rois,15,A Coruña
74,Rois,15,A Coruña
53,Muros,15,A Coruña
62,Outes,15,A Coruña
62,Outes,15,A Coruña
62,Outes,15,A Coruña
53,Muros,15,A Coruña
53,Muros,15,A Coruña
20,Carnota,15,A Coruña
20,Carnota,15,A Coruña
20,Carnota,15,A Coruña
